qid,strategy,metric,rule,backtrack,informed,seed,target_step,oracle_step,targeted_oracle_match,success,em,f1,final_answer,terminated_reason,recovery_gen_tokens,recovery_tool_calls,recovery_latency_s,recovery_prompt_tokens,recovery_model_requests,n_prefix_steps,total_gen_tokens,original_gen_tokens,budget,step_budget_mode,new_step_allowance,execution_id,prompt_sha256,model_name,dataset,run_id,multiplier,manifest_sha256,selection_gen_tokens,selection_prompt_tokens,selection_model_requests,incremental_gen_tokens,incremental_prompt_tokens,incremental_model_requests,selection_latency_s,diagnosis_input_sha256,diagnosis_fallback,diagnosis_fallback_reason
5abee75f5542993fe9a41d8e,diagnosis_replay,,,0,False,1,0,,,0,0.0,0.0,,budget,226,3,4.258013486862183,1775,4,0,226,453,226,new,8,a07352b22b5a7560e4386778d1c1d271eaf2eb43fcb4bed9d40883cb190d17a2,a792751b235d24e9e6ee564531ac8c9ab15b7ac4962936e3d5417b331eb52eaf,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,34,1540,1,260,3315,5,0.7723966759999712,5d44359bdace38fe60c72f8c839327ebde327279f54f9cf95a577830d5266294,False,
5abee75f5542993fe9a41d8e,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,1,1,,,0,0.0,0.0,,budget,226,4,4.258013486862183,2250,4,1,272,453,226,new,8,da918957936110055744d77d657032d3eb6feca1c13235bd7e6acd3766781db1,ea14d545b1cd4d2e8624389df0da73a1dce8330f48559426412e47d8464e1ab3,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,226,2250,4,,,,
5ac3e0f7554299194317388b,full_restart,,,0,False,1,0,,,0,0.0,0.0,,budget,135,2,2.601475715637207,1183,3,0,135,270,135,new,8,95c5ea431a388c0fa691f5424bac70ab2c4f6618ad3f894e896fe072a4080d79,9f7d2093f2770b9deff06a6c0f9fe00f6bfcb132015b82f92b72eccee5730b72,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,135,1183,3,,,,
5ac3e0f7554299194317388b,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,1,0,,,0,0.0,0.0,,budget,135,2,2.601475715637207,1183,3,0,135,270,135,new,8,95c5ea431a388c0fa691f5424bac70ab2c4f6618ad3f894e896fe072a4080d79,9f7d2093f2770b9deff06a6c0f9fe00f6bfcb132015b82f92b72eccee5730b72,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,135,1183,3,,,,
5ac3e0f7554299194317388b,diagnosis_replay,,,0,False,1,1,,,0,0.0,0.0,The 1999,finished,135,1,2.1704301834106445,1016,2,1,186,270,135,new,8,dcf8283673a5e56748459edb88f38730b82eee489af42fe09601d246c3b6cbbf,68297fb9c12953f4ea14b2d025e1832a00127569dff1a8da4346f33cd576c07b,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,55,847,1,190,1863,3,0.9476493009999558,fcc5b75570bf95488fc680428137a558a65d78817b3f5dc13dcdee92915b5b11,False,
5add016e5542992c1e3a250b,full_restart,,,0,False,1,0,,,0,0.0,0.0,,budget,71,1,1.2483227252960205,607,2,0,71,142,71,new,8,447fe8506c12cb877f5fccbaf401cec1d63f0c2f2d7663f46c5bdb20fc8b7a9f,f9dd6dddf893ef90008bc9c2c44aba772af8b10f1d33a93db304a250deea4cfe,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,71,607,2,,,,
5add016e5542992c1e3a250b,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,1,0,,,0,0.0,0.0,,budget,71,1,1.2483227252960205,607,2,0,71,142,71,new,8,447fe8506c12cb877f5fccbaf401cec1d63f0c2f2d7663f46c5bdb20fc8b7a9f,f9dd6dddf893ef90008bc9c2c44aba772af8b10f1d33a93db304a250deea4cfe,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,71,607,2,,,,
5add016e5542992c1e3a250b,diagnosis_replay,,,0,False,1,2,,,0,0.0,0.0,,budget,71,1,1.2483227252960205,1224,2,2,152,142,71,new,8,2a33e1fec025830433d76987b5bbf7a8932549fa2c07fe4b5d79192fdc4b6b0e,f9cf1106dd07b808229e6e19e6d12db2f164ef2239fa49ab3cbeb207f681c7b8,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,63,749,1,134,1973,3,1.042653773999973,5fa0b7c81be2b2743002191dda74944bec7349ab8c622a356e1f40b4ae154c33,False,
5add1c485542992c1e3a253d,full_restart,,,0,False,1,0,,,0,0.0,0.0,,budget,122,3,2.591381549835205,856,3,0,122,245,122,new,8,d7f06fb110032471a3c17705416b12374cfbea19176db1405f43b310b1ebaf38,574cc708058004d49b17de3e6127c692b9160c59189cf8a114e5dfab81e2859a,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,122,856,3,,,,
5add1c485542992c1e3a253d,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,1,1,,,0,0.0,0.0,,budget,122,1,1.9228897094726562,728,2,1,160,245,122,new,8,38aa9dddea26b11e097da5ea451b417bef35c2e5ace23cfd68979c21368680f7,a0b7f67ac7cf0a83ee579fb05d37e3ec2451cb34741241d5960cbca168b6456e,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,122,728,2,,,,
5add1c485542992c1e3a253d,diagnosis_replay,,,0,False,1,1,,,0,0.0,0.0,,budget,122,1,1.9228897094726562,728,2,1,160,245,122,new,8,38aa9dddea26b11e097da5ea451b417bef35c2e5ace23cfd68979c21368680f7,a0b7f67ac7cf0a83ee579fb05d37e3ec2451cb34741241d5960cbca168b6456e,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,30,731,1,152,1459,3,0.5510518959999899,16ce17be8e59d4c8644eb733b93ef186b66d0c574797ff56131093550c4eb6e5,False,
5ae12fcf5542990adbacf72c,full_restart,,,0,False,1,0,,,0,0.0,0.0,,budget,66,1,1.203890323638916,508,2,0,66,133,66,new,8,3a5626528a7e49541d60e6ea916987d52aaf9c1f047b7529635b5df8b1e71204,1494c3aa38371411c709a0a3df75ad0852433939dcf111ca57dc71fe12994bb7,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,66,508,2,,,,
5ae12fcf5542990adbacf72c,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,1,0,,,0,0.0,0.0,,budget,66,1,1.203890323638916,508,2,0,66,133,66,new,8,3a5626528a7e49541d60e6ea916987d52aaf9c1f047b7529635b5df8b1e71204,1494c3aa38371411c709a0a3df75ad0852433939dcf111ca57dc71fe12994bb7,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,66,508,2,,,,
5ae12fcf5542990adbacf72c,diagnosis_replay,,,0,False,1,2,,,0,0.0,0.0,,budget,66,1,1.203890323638916,1028,2,2,149,133,66,new,8,b2e1a86f486763431b91f54559a98d403d1da558a9431012ad6da964c69888fe,4ebae73c2d14e275b4a6bd086c2a33a432cb7f345de18f2ecb9aa5ec70edee02,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,56,623,1,122,1651,3,0.9125156039999638,23649e6ee7525d4d76fc68d358ff394fc394a5a38d45ee952caaa6a455571abd,False,
5a753c8c55429916b01642ab,full_restart,,,0,False,2,0,,,0,0.0,0.0,,budget,217,5,3.9088809490203857,3119,5,0,217,435,217,new,8,320beb9466bdbe49a9d85418e0f406eaaa0d65124ae9afd440cf4b6162990145,ae0854c27c8ea7fad500dd093daa32afac274e4bc835ea2aabf600d49358af93,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,217,3119,5,,,,
5a753c8c55429916b01642ab,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,2,2,,,0,0.0,0.0,,budget,217,5,3.9088809490203857,5416,5,2,326,435,217,new,8,8c24e6c764a0ceb5b8311ebfa17a333670800508c5d4f4c452bd4740a0c8efd0,5f8e5b60875c4340d39fc7f4561e677702c407f146128610c71459ff02367611,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,217,5416,5,,,,
5a753c8c55429916b01642ab,diagnosis_replay,,,0,False,2,5,,,0,0.0,0.0,,budget,217,4,3.703935384750366,8858,5,5,468,435,217,new,8,341b19f5f271c1a9b9e1ce7dc561a03daea37998da6f5bbacbeef55066bd7fc1,7be522c37fb1b939317bf59a187aa806adac99c16dc6ab77377f19b2d4b39e06,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,43,1836,1,260,10694,6,1.1655991169999425,350ecc8b173d485c2e793350f885ccc849223d27caf889aa7fb49384b0ca1299,False,
5a77ad2f55429967ab105225,full_restart,,,0,False,2,0,,,0,0.0,0.0,,budget,131,2,2.7626092433929443,941,3,0,131,263,131,new,8,3b5b2ff37f06c899c0090b2675e2ab1cbfe70629e883932bbb090e7418ade18b,a85c4fe802ae7cb20520e961fe374de26025f04425579447223136ca252aceef,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,131,941,3,,,,
5a77ad2f55429967ab105225,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,2,0,,,0,0.0,0.0,,budget,131,2,2.7626092433929443,941,3,0,131,263,131,new,8,3b5b2ff37f06c899c0090b2675e2ab1cbfe70629e883932bbb090e7418ade18b,a85c4fe802ae7cb20520e961fe374de26025f04425579447223136ca252aceef,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,131,941,3,,,,
5a77ad2f55429967ab105225,diagnosis_replay,,,0,False,2,0,,,0,0.0,0.0,,budget,131,2,2.7626092433929443,941,3,0,131,263,131,new,8,3b5b2ff37f06c899c0090b2675e2ab1cbfe70629e883932bbb090e7418ade18b,a85c4fe802ae7cb20520e961fe374de26025f04425579447223136ca252aceef,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,56,847,1,187,1788,4,0.9619027039999537,5aa250308cd5acdc00508209a8e95d0c97ffb3f53a7ed3cb758217565049cf2f,False,
5a7c25895542997c3ec972e6,full_restart,,,0,False,2,0,,,0,0.0,0.0,,budget,216,5,4.343506574630737,2087,5,0,216,433,216,new,8,f4d4a3c2ca9cb3d02f6aeef9f601af63e8893a80f8cd5e2f15c2a7119e086ed9,cd4ca7cd194fc609c228c141252e37cc18e91390b5fb82fc5c4f4d045e533c55,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,216,2087,5,,,,
5a7c25895542997c3ec972e6,diagnosis_replay,,,0,False,2,0,,,0,0.0,0.0,,budget,216,5,4.343506574630737,2087,5,0,216,433,216,new,8,f4d4a3c2ca9cb3d02f6aeef9f601af63e8893a80f8cd5e2f15c2a7119e086ed9,cd4ca7cd194fc609c228c141252e37cc18e91390b5fb82fc5c4f4d045e533c55,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,30,1822,1,246,3909,6,0.7661483299999645,c05481fd3a1a5798602b58b61ffa662477af98595a3f34c340197a97a46a2e35,False,
5a7c25895542997c3ec972e6,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,2,5,,,0,0.0,0.0,,budget,216,4,4.343506574630737,6976,5,5,483,433,216,new,8,bcb4e3a83b751277bd7a1003ef8d83fb4ec2e87178be2c5d5e88c03919c0385e,120c456100dea96b69514fd2166affdfbe373db423e0425421ce0868eea289d7,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,216,6976,5,,,,
5a7ca55b55429907fabeefe0,full_restart,,,0,False,2,0,,,0,0.0,0.0,,budget,55,1,1.560349702835083,529,2,0,55,111,55,new,8,61d37e08eca72d13de3af66de67f36cd9da583df2cce4941921441af0e0edbec,794c25a51c66f1bdd1aa84123c3781eaddd0e0901bed5fa36255fedd96f68451,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,55,529,2,,,,
5a7ca55b55429907fabeefe0,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,2,0,,,0,0.0,0.0,,budget,55,1,1.560349702835083,529,2,0,55,111,55,new,8,61d37e08eca72d13de3af66de67f36cd9da583df2cce4941921441af0e0edbec,794c25a51c66f1bdd1aa84123c3781eaddd0e0901bed5fa36255fedd96f68451,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,55,529,2,,,,
5a7ca55b55429907fabeefe0,diagnosis_replay,,,0,False,2,0,,,0,0.0,0.0,,budget,55,1,1.560349702835083,529,2,0,55,111,55,new,8,61d37e08eca72d13de3af66de67f36cd9da583df2cce4941921441af0e0edbec,794c25a51c66f1bdd1aa84123c3781eaddd0e0901bed5fa36255fedd96f68451,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,33,583,1,88,1112,3,0.5728974849999986,58fac8ddc06fd0026766a307ace503e00571a50110b3432621cff3026c5213ee,False,
5a84aca95542992a431d1a89,full_restart,,,0,False,2,0,,,0,0.0,0.0,,budget,247,5,3.9854726791381836,4128,6,0,247,494,247,new,8,81b5468c4a1cc59057dc568a718fd752c35f4a8e5b2c38bcdc43cffa4c3b279c,ea0f6b7e40cf3a31451025ce7a0727412b7694f3e6ad6f6f34cc5146bf4c0392,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,247,4128,6,,,,
5a84aca95542992a431d1a89,diagnosis_replay,,,0,False,2,0,,,0,0.0,0.0,,budget,247,5,3.9854726791381836,4128,6,0,247,494,247,new,8,81b5468c4a1cc59057dc568a718fd752c35f4a8e5b2c38bcdc43cffa4c3b279c,ea0f6b7e40cf3a31451025ce7a0727412b7694f3e6ad6f6f34cc5146bf4c0392,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,55,1766,1,302,5894,7,1.128302774999952,5913ba497d79690ca756fa2cfbb3da45a8b7eaf9312206fa9df9f413dec4e4f3,False,
5a84aca95542992a431d1a89,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,2,5,,,0,0.0,0.0,,budget,247,3,3.9685940742492676,5497,4,5,557,494,247,new,8,d76a0a74327da6f34cd082251afecb3e853d0228847320bc62b007d4fc6af3ee,ed0769c8e2e57e97180f60806a7e23237bb00356affd31a0c9516d749306f9df,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,247,5497,4,,,,
5a8719fa55429960ec39b742,full_restart,,,0,False,2,0,,,0,0.0,0.0,,budget,160,3,3.9685940742492676,1532,4,0,160,321,160,new,8,096af969cd1038b304f9b88562c9e46253b8bf27479ae4c517ba9f4ebea9158e,aa36cea558de1d08de9ca1b015b096a2b110efa88353be0c260ea12f821a7e4c,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,160,1532,4,,,,
5a8719fa55429960ec39b742,diagnosis_replay,,,0,False,2,0,,,0,0.0,0.0,,budget,160,3,3.9685940742492676,1532,4,0,160,321,160,new,8,096af969cd1038b304f9b88562c9e46253b8bf27479ae4c517ba9f4ebea9158e,aa36cea558de1d08de9ca1b015b096a2b110efa88353be0c260ea12f821a7e4c,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,37,1573,1,197,3105,5,0.8206351709999353,463be5c2126a88dd65acc24fb94d7ff581eeba1f85ea28474697ad7892896143,False,
5a8719fa55429960ec39b742,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,2,3,,,0,0.0,0.0,,budget,160,3,3.1314122676849365,3741,4,3,285,321,160,new,8,f4dc5dc7a7278c62c31c449a3c4d55c608518877cf811575bd1e7a0ad3e6a739,992d9ed3ac5b96d3a971479d032f94e03690095be2bbac300fc36443db01b286,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,160,3741,4,,,,
5a8b84875542995d1e6f13d7,full_restart,,,0,False,2,0,,,0,0.0,0.0,,budget,174,4,3.3419578075408936,2886,5,0,174,349,174,new,8,9bd50a87b3a2f51964846d6f72e0ac6146298c12d6d5e1874cbb134b66961f1b,0de7ed675c2c5c20fae979dee1d2a0bfea8affcc42bc7c86b85b7420d24518d1,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,174,2886,5,,,,
5a8b84875542995d1e6f13d7,diagnosis_replay,,,0,False,2,2,,,0,0.0,0.0,,budget,174,4,3.0212454795837402,3159,4,2,259,349,174,new,8,65c24c8d7ad8a871635a3b7686fc75290fba2d17995e6fd69f2b29b712aa388a,c80a481d70c59e326f298c51f7b90c47920d69f4877a7c821249707ee86bd8bb,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,42,1571,1,216,4730,5,0.8955551900000955,a6e8785c90c3121a0b89ef213f1595745d0ce05f64a6c231b8ecc2126bb04502,False,
5a8b84875542995d1e6f13d7,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,2,5,,,0,0.0,0.0,,budget,174,4,3.317880868911743,6970,5,5,392,349,174,new,8,44bfabc2227a41ff19f72db1c1df87b69ae67c320420d51b579228f21e69056c,aa12d222a7c8d2e1add0877c309ab4348feb8aacf238ba786a9d53a48a14eb6f,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,174,6970,5,,,,
5a8d7e1055429941ae14dfd8,full_restart,,,0,False,2,0,,,0,0.0,0.0,,budget,190,4,3.4248366355895996,2179,5,0,190,380,190,new,8,71b4c575e578ece371aea2d4add756284a4b00ddc3d228a052546b8bdbc787f2,03be7d94ef0a974e9feeb737b94b70b1f4560f08a4b3e13ac395f04306476fdc,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,190,2179,5,,,,
